,Actual,Predicted
1068,6626600.0,3995670.0
1069,1319100.0,1088580.0
1070,1200.0,1680.0
1071,2558700.0,3140450.0
1072,3631100.0,3713780.0
1073,37000.0,4380.0
1074,141700.0,220080.0
1075,79900.0,53050.0
1076,30137000.0,16524670.0
1077,1100.0,840.0
1078,4654900.0,5299010.0
1079,923000.0,1476120.0
1080,5401700.0,7537050.0
1081,76500.0,285730.0
1082,1500.0,990.0
1083,3123700.0,2848040.0
1084,737000.0,902880.0
1085,6491800.0,5276830.0
1086,1094600.0,3648020.0
1087,15646000.0,5822820.0
1088,137800.0,178350.0
1089,1120400.0,1425300.0
1090,3336800.0,3610890.0
1091,2012600.0,2258260.0
1092,100400.0,123910.0
1093,733200.0,618290.0
1094,416900.0,394350.0
1095,131800.0,103060.0
1096,959000.0,1671230.0
1097,7405700.0,7612730.0
1098,456900.0,1182650.0
1099,4300.0,12300.0
1100,452000.0,389010.0
1101,404100.0,908880.0
1102,48500.0,59720.0
1103,2545000.0,4434880.0
1104,19300.0,14820.0
1105,1446100.0,1903740.0
1106,14112300.0,9255320.0
1107,3888500.0,5686940.0
1108,2749500.0,3956140.0
1109,474000.0,333110.0
1110,165600.0,168730.0
1111,400700.0,389350.0
1112,750600.0,821120.0
1113,2811900.0,1988120.0
1114,10900.0,12390.0
1115,1607400.0,1041270.0
1116,32500.0,83020.0
1117,29400.0,59000.0
1118,192300.0,186090.0
1119,200900.0,304050.0
1120,14832900.0,11917100.0
1121,281800.0,763450.0
1122,2617100.0,2092880.0
1123,625400.0,666920.0
1124,1358000.0,2124510.0
1125,155000.0,472540.0
1126,23473600.0,14016010.0
1127,883100.0,681000.0
1128,111800.0,92450.0
1129,1936900.0,2337000.0
1130,271700.0,545720.0
1131,101800.0,314810.0
1132,1611200.0,1705970.0
1133,16800.0,20780.0
1134,912600.0,1774860.0
1135,2056100.0,3816810.0
1136,2548500.0,2564900.0
1137,66500.0,107940.0
1138,13800.0,9720.0
1139,338000.0,159350.0
1140,184500.0,56900.0
1141,558300.0,402190.0
1142,9300.0,2720.0
1143,1559300.0,3033020.0
1144,4130900.0,3541100.0
1145,504800.0,1131050.0
1146,8300.0,22460.0
1147,6842300.0,10091460.0
1148,1324900.0,1975650.0
1149,12724300.0,5244900.0
1150,312800.0,476240.0
1151,5290200.0,6287950.0
1152,3363300.0,3098600.0
1153,13641000.0,6141230.0
1154,45900.0,105380.0
1155,6105800.0,8387120.0
1156,725500.0,439060.0
1157,3783600.0,3148690.0
1158,3644400.0,3463460.0
1159,7510600.0,1679390.0
1160,0.0,4470.0
1161,7281300.0,7084320.0
1162,2223300.0,1841420.0
1163,16516500.0,7565840.0
1164,99800.0,249240.0
1165,1012300.0,1001770.0
1166,2118600.0,3664720.0
1167,7909700.0,7836390.0
1168,2946300.0,1529650.0
1169,12048100.0,10971110.0
1170,1160300.0,1168250.0
1171,3756800.0,4793330.0
1172,16600.0,37210.0
1173,1512700.0,1737360.0
1174,101200.0,47480.0
1175,7400.0,3730.0
1176,2121300.0,1436810.0
1177,767700.0,1703210.0
1178,102200.0,82960.0
1179,9975500.0,3872300.0
1180,52500.0,112260.0
1181,7237700.0,4835770.0
1182,82500.0,111800.0
1183,1545500.0,1283310.0
1184,5526500.0,6864920.0
1185,3653900.0,3003890.0
1186,6800.0,3660.0
1187,7788700.0,9556750.0
1188,355800.0,499410.0
1189,66500.0,93370.0
1190,7579600.0,8784460.0
1191,1306600.0,885860.0
1192,492000.0,439750.0
1193,113800.0,149400.0
1194,0.0,1360.0
1195,4620700.0,4313400.0
1196,1600.0,550.0
1197,4356700.0,3499030.0
1198,953400.0,1041590.0
1199,53900.0,68380.0
1200,1513700.0,1120880.0
1201,13700.0,15780.0
1202,3701400.0,2647810.0
1203,2117300.0,2200650.0
1204,1117600.0,1180910.0
1205,2405300.0,4406810.0
1206,1517700.0,1397950.0
1207,3263200.0,2771720.0
1208,1312600.0,2449700.0
1209,124400.0,278570.0
1210,7282100.0,5299010.0
1211,2646600.0,3450760.0
1212,1250700.0,1414660.0
1213,41900.0,132720.0
1214,1040300.0,1076800.0
1215,1440300.0,3416740.0
1216,1783500.0,1833750.0
1217,9350300.0,9239900.0
1218,190300.0,461290.0
1219,5100600.0,3388450.0
1220,3405500.0,5461740.0
1221,100100.0,13090.0
1222,740300.0,698860.0
1223,10676000.0,11319030.0
1224,1417800.0,1568900.0
1225,2223800.0,2323470.0
1226,1808700.0,761230.0
1227,425700.0,1104400.0
1228,2858600.0,3112940.0
1229,15016200.0,17433880.0
1230,2961600.0,2834860.0
1231,4211000.0,4151170.0
1232,400.0,1340.0
1233,1495100.0,1282220.0
1234,2300500.0,2683400.0
1235,7414600.0,2704630.0
1236,466000.0,142360.0
1237,8463700.0,12176480.0
1238,12873900.0,8974900.0
1239,1230300.0,1398190.0
1240,382700.0,316940.0
1241,14205400.0,10414740.0
1242,10000.0,14130.0
1243,46500.0,46860.0
1244,3180500.0,4952810.0
1245,239700.0,157610.0
1246,11100.0,25540.0
1247,186200.0,164320.0
1248,10195300.0,6276330.0
1249,1656000.0,1853710.0
1250,5400.0,4240.0
1251,800.0,1690.0
1252,4899100.0,3953470.0
1253,2939100.0,3558050.0
1254,1566600.0,1916490.0
1255,1845100.0,887190.0
1256,769000.0,2017700.0
1257,144400.0,115670.0
1258,7058100.0,6724130.0
1259,108400.0,127510.0
1260,9869300.0,3828360.0
1261,1086800.0,1254710.0
1262,1358300.0,1444930.0
1263,12100.0,28650.0
1264,4795400.0,5885080.0
1265,2310500.0,3835830.0
1266,21149800.0,9474900.0
1267,1277400.0,1342110.0
1268,36100.0,36360.0
1269,258900.0,179140.0
1270,8400.0,16460.0
1271,43197300.0,27812230.0
1272,161000.0,314570.0
1273,1339500.0,1441070.0
1274,53169400.0,12656370.0
1275,282800.0,313240.0
1276,18015200.0,12065280.0
1277,4499600.0,4067180.0
1278,19600.0,19950.0
1279,4052300.0,3611660.0
1280,4039500.0,3691950.0
1281,3380300.0,3092660.0
1282,1800700.0,1300630.0
1283,1371200.0,963230.0
1284,9992200.0,11780710.0
1285,1541000.0,2073520.0
1286,380500.0,972130.0
1287,3757400.0,3321610.0
1288,384100.0,565070.0
1289,1000.0,900.0
1290,2339900.0,2344000.0
1291,21900.0,35200.0
1292,1800.0,260.0
1293,8701400.0,7676360.0
1294,280200.0,544760.0
1295,13572400.0,10775350.0
1296,500.0,1840.0
1297,381900.0,1294830.0
1298,577900.0,1442900.0
1299,1400.0,2210.0
1300,3258400.0,4181940.0
1301,1234300.0,1738740.0
1302,500.0,380.0
1303,1357300.0,1330650.0
1304,4000.0,32010.0
1305,150400.0,235410.0
1306,1201700.0,1098690.0
1307,96500.0,80080.0
1308,4156300.0,3898410.0
1309,871000.0,376040.0
1310,575100.0,461030.0
1311,1153500.0,761340.0
1312,3750400.0,2635530.0
1313,12088300.0,17573560.0
1314,314100.0,609400.0
1315,3217900.0,3047790.0
1316,117800.0,74470.0
1317,20272600.0,9948930.0
1318,2954100.0,4237950.0
1319,6730000.0,8169900.0
1320,4479400.0,2234570.0
1321,1830300.0,1373940.0
1322,2364500.0,3072680.0
1323,5909600.0,6707730.0
1324,205500.0,835320.0
1325,2332500.0,3736770.0
1326,300.0,810.0
1327,38500.0,65370.0
1328,2872500.0,2022650.0
1329,37900.0,55340.0
1330,1523400.0,2576780.0
1331,11155000.0,4559330.0
1332,1519300.0,2837500.0
1333,155000.0,140330.0
1334,23300.0,30890.0
1335,878900.0,1412810.0
1336,119800.0,171140.0
1337,87800.0,65900.0
1338,1500.0,2160.0
1339,3400.0,2460.0
1340,3577300.0,3585450.0
1341,2891600.0,2257920.0
1342,1296600.0,949310.0
1343,5916500.0,6489850.0
1344,10713100.0,11035770.0
1345,231700.0,86700.0
1346,234300.0,193730.0
1347,742600.0,851240.0
1348,4478800.0,9228620.0
1349,8625900.0,10104140.0
1350,5803500.0,4172310.0
1351,5028200.0,8243730.0
1352,154400.0,93390.0
1353,1034100.0,1129350.0
1354,300.0,20.0
1355,1400900.0,1320970.0
1356,936000.0,2050340.0
1357,191700.0,140280.0
1358,42800.0,57820.0
1359,1839200.0,1985220.0
1360,961400.0,366250.0
1361,299200.0,236980.0
1362,2126600.0,2175070.0
1363,0.0,1080.0
1364,2353100.0,2632740.0
1365,18300.0,11590.0
1366,3670700.0,3701860.0
1367,12992100.0,16802240.0
1368,13500.0,10930.0
1369,3554000.0,2752370.0
1370,934000.0,721680.0
1371,34500.0,36680.0
1372,5799600.0,6917980.0
1373,607500.0,702800.0
1374,3408000.0,4147450.0
1375,2461500.0,2566830.0
1376,4041400.0,1198160.0
1377,500300.0,902460.0
1378,3426900.0,3855480.0
1379,49200.0,59200.0
1380,3900.0,1300.0
1381,5674900.0,9112030.0
1382,4458600.0,3315600.0
1383,130400.0,76830.0
1384,1031700.0,950630.0
1385,649100.0,565780.0
1386,8475400.0,9955950.0
1387,5815400.0,5592260.0
1388,4574400.0,3715560.0
1389,5942800.0,7696550.0
1390,11300.0,27820.0
1391,1233900.0,1835470.0
1392,34200.0,6590.0
1393,400.0,360.0
1394,1913800.0,2645090.0
1395,36500.0,65820.0
1396,438000.0,592880.0
1397,264900.0,373720.0
1398,2829000.0,4012370.0
1399,8254200.0,10420300.0
1400,735700.0,917050.0
1401,75900.0,39820.0
1402,236900.0,207160.0
1403,101100.0,197440.0
1404,2914800.0,6938210.0
1405,1513100.0,2894930.0
1406,9800.0,22270.0
1407,87800.0,127870.0
1408,2836400.0,1535740.0
1409,3493800.0,2495610.0
1410,1562600.0,1980990.0
1411,1549000.0,1266650.0
1412,2965500.0,2292350.0
1413,117100.0,159950.0
1414,1321900.0,1754060.0
1415,194700.0,411140.0
1416,5474000.0,7109870.0
1417,500.0,1920.0
1418,2968000.0,2105360.0
1419,1883100.0,1914040.0
1420,416700.0,359640.0
1421,28500.0,90140.0
1422,2103600.0,2864510.0
1423,9590000.0,5901360.0
1424,3716500.0,5267090.0
1425,53900.0,84320.0
1426,6321800.0,5567510.0
1427,14500.0,12890.0
1428,0.0,800.0
1429,1987400.0,787890.0
1430,1255000.0,1176060.0
1431,6181500.0,6324160.0
1432,773000.0,725380.0
1433,63900.0,69560.0
1434,1589000.0,2233560.0
1435,956000.0,1183320.0
1436,729000.0,771050.0
1437,6000.0,4600.0
1438,320200.0,288270.0
1439,3432600.0,3537920.0
1440,6700.0,6540.0
1441,10166700.0,11108520.0
1442,237700.0,558430.0
1443,8385400.0,6665580.0
1444,25000.0,17930.0
1445,2337300.0,2590130.0
1446,665700.0,1322780.0
1447,1000.0,840.0
1448,2569600.0,4067130.0
1449,448600.0,781240.0
1450,427500.0,906490.0
1451,2062600.0,2553830.0
1452,44500.0,92940.0
1453,2044900.0,2962550.0
1454,5800.0,4700.0
1455,2422900.0,2646320.0
1456,800.0,1070.0
1457,2171200.0,2522370.0
1458,1534200.0,1303080.0
1459,4402800.0,3990660.0
1460,5342300.0,4812520.0
1461,2434400.0,3635140.0
1462,3140300.0,3925260.0
1463,1204100.0,719320.0
1464,3000.0,1240.0
1465,1252400.0,3567290.0
1466,5900700.0,6809890.0
1467,6462000.0,9870690.0
1468,12000.0,160780.0
1469,1631700.0,3577490.0
1470,2189900.0,2663870.0
1471,6581900.0,6024980.0
1472,9810900.0,11289950.0
1473,1477100.0,1778270.0
1474,1015900.0,2001650.0
1475,699300.0,1497400.0
1476,0.0,470.0
1477,2773900.0,2384560.0
1478,2326000.0,1809320.0
1479,240300.0,519790.0
1480,1267500.0,1800690.0
1481,42500.0,52460.0
1482,9700300.0,13271330.0
1483,141800.0,78810.0
1484,482000.0,463670.0
1485,869700.0,1005000.0
1486,297600.0,301690.0
1487,2364200.0,2491950.0
1488,37000.0,33560.0
1489,77000.0,62120.0
1490,621200.0,966380.0
1491,24600.0,50320.0
1492,10839300.0,13758620.0
1493,2523300.0,2866140.0
1494,1358300.0,1150030.0
1495,8872400.0,21137950.0
1496,923800.0,1221440.0
1497,1386500.0,511240.0
1498,3064500.0,5396010.0
1499,415100.0,940650.0
1500,61900.0,38180.0
1501,10616600.0,13752400.0
1502,26400.0,8000.0
1503,0.0,2240.0
1504,1027800.0,1354150.0
1505,9836800.0,7319690.0
1506,2052900.0,1744820.0
1507,7588600.0,5190390.0
1508,1119400.0,897490.0
1509,3386500.0,2022090.0
1510,2975600.0,3297490.0
1511,4675000.0,5127790.0
1512,659100.0,597100.0
1513,1587600.0,2533470.0
1514,421400.0,423150.0
1515,258900.0,167660.0
1516,2414900.0,3446910.0
1517,1069200.0,406980.0
1518,5500.0,1510.0
1519,12317400.0,7377830.0
1520,2471200.0,2675550.0
1521,5610700.0,3487270.0
1522,1880200.0,1420860.0
1523,26500.0,14110.0
1524,764700.0,888750.0
1525,5190600.0,7821790.0
1526,106500.0,51860.0
1527,31200.0,19220.0
1528,6200.0,2900.0
1529,3100.0,550.0
1530,125000.0,134540.0
1531,3005500.0,3338380.0
1532,1338300.0,1220980.0
1533,1446400.0,1980590.0
1534,6505100.0,7939370.0
1535,675400.0,719470.0
1536,550300.0,1108150.0
1537,1624800.0,1762090.0
1538,115800.0,336050.0
1539,11940800.0,28419680.0
1540,1977400.0,3389110.0
1541,8281500.0,11936180.0
1542,1025300.0,506300.0
1543,3377400.0,2499520.0
1544,2111200.0,4232100.0
1545,70500.0,64690.0
1546,1978900.0,2582380.0
1547,4815600.0,6363310.0
1548,1136400.0,1789220.0
1549,6379400.0,9458790.0
1550,25100.0,42250.0
1551,202100.0,241300.0
1552,3629400.0,4035520.0
1553,1636400.0,480270.0
1554,2600.0,23530.0
1555,15823700.0,11345130.0
1556,1000.0,350.0
1557,198300.0,202580.0
1558,5540900.0,4638040.0
1559,555300.0,1191440.0
1560,1917800.0,1608570.0
1561,1617700.0,1739750.0
1562,509400.0,1044010.0
1563,55600.0,29540.0
1564,4628600.0,3673090.0
1565,1350400.0,2207010.0
1566,1425400.0,1658180.0
1567,77900.0,102320.0
1568,222700.0,601940.0
1569,1409300.0,1949990.0
1570,1037200.0,3635090.0
1571,16854100.0,21474070.0
1572,5283900.0,8220080.0
1573,5128900.0,5549710.0
1574,92500.0,54650.0
1575,3501700.0,7481710.0
1576,1546800.0,1889400.0
1577,239700.0,84160.0
1578,685700.0,428100.0
1579,0.0,0.0
1580,6379900.0,4815540.0
1581,140400.0,87310.0
1582,9635900.0,8630940.0
1583,3285900.0,4877970.0
1584,95800.0,74640.0
1585,379500.0,544240.0
1586,1900.0,2600.0
1587,23900.0,12500.0
1588,328800.0,379630.0
1589,37900.0,33910.0
1590,1078200.0,1404680.0
1591,3989900.0,4010740.0
1592,1993200.0,1698010.0
1593,2202900.0,2224530.0
1594,2174700.0,2394070.0
1595,838900.0,592440.0
1596,966700.0,637020.0
1597,3034800.0,2108010.0
1598,6442500.0,6575050.0
1599,3730900.0,3015830.0
1600,1806800.0,1840710.0
1601,836900.0,1271960.0
1602,2235300.0,1363400.0
1603,1176300.0,1597560.0
1604,5062400.0,4290440.0
1605,1016400.0,2328120.0
1606,2300.0,2070.0
1607,5818100.0,7715970.0
1608,90500.0,124710.0
1609,5479000.0,3673600.0
1610,1500.0,2480.0
1611,13000.0,15670.0
1612,1459500.0,1579150.0
1613,72500.0,82000.0
1614,0.0,1030.0
1615,7821300.0,5475720.0
1616,125800.0,273110.0
1617,1700.0,990.0
1618,210900.0,134240.0
1619,629800.0,835570.0
1620,905900.0,1696090.0
1621,124000.0,118020.0
1622,747800.0,1093850.0
1623,4127800.0,1903520.0
1624,6282900.0,12404000.0
1625,11647400.0,10248170.0
1626,1536700.0,2007770.0
1627,5500.0,4930.0
1628,904800.0,708670.0
1629,4241100.0,3147650.0
1630,165000.0,392730.0
1631,1815500.0,975920.0
1632,104400.0,264010.0
1633,4852600.0,3094260.0
1634,2319100.0,1814490.0
1635,559300.0,1053270.0
1636,3566000.0,4701320.0
1637,629200.0,734730.0
1638,2013900.0,1618810.0
1639,55900.0,171240.0
1640,5144200.0,6421760.0
1641,16800000.0,15213460.0
1642,3606900.0,1790430.0
1643,43300.0,75460.0
1644,4097300.0,2460860.0
1645,721700.0,1072750.0
1646,4397200.0,4577810.0
1647,835200.0,700430.0
1648,6300.0,3200.0
1649,1188100.0,1223420.0
1650,4949800.0,7234720.0
1651,509500.0,526410.0
1652,51000.0,43820.0
1653,2269700.0,1917460.0
1654,10321500.0,12804840.0
1655,4586600.0,10634640.0
1656,77100.0,131210.0
1657,2324500.0,3030670.0
1658,60500.0,95970.0
1659,171000.0,269720.0
1660,10581000.0,10097320.0
1661,48500.0,70260.0
1662,3022200.0,2964620.0
1663,24590800.0,20594140.0
1664,502900.0,581330.0
1665,8200.0,18240.0
1666,3614300.0,2587170.0
1667,2970800.0,2833770.0
1668,600.0,3390.0
1669,4423000.0,1974240.0
1670,8323400.0,10650860.0
1671,3049100.0,2624060.0
1672,1725500.0,891090.0
1673,1505700.0,820860.0
1674,35900.0,34440.0
1675,6602600.0,3931170.0
1676,1356800.0,1596350.0
1677,22500.0,38560.0
1678,527500.0,777220.0
1679,5704700.0,8839070.0
1680,1706800.0,1648510.0
1681,3412300.0,5119280.0
1682,676400.0,514600.0
1683,7048700.0,6857260.0
1684,304200.0,800640.0
1685,2012100.0,2539300.0
1686,2543500.0,3665230.0
1687,2736500.0,2185920.0
1688,245600.0,221690.0
1689,8990100.0,12218340.0
1690,7400.0,13900.0
1691,3058400.0,1768620.0
1692,172400.0,214380.0
1693,2054500.0,818840.0
1694,6566400.0,4982620.0
1695,1043300.0,875580.0
1696,56500.0,52070.0
1697,1259900.0,505630.0
1698,897800.0,692940.0
1699,234900.0,275480.0
1700,10600.0,11200.0
1701,42900.0,110550.0
1702,10600.0,5160.0
1703,11800600.0,9363970.0
1704,510600.0,857530.0
1705,7400.0,12580.0
1706,6200.0,18290.0
1707,204700.0,306820.0
1708,94500.0,59610.0
1709,689100.0,591250.0
1710,1393200.0,1491130.0
1711,3624100.0,2224510.0
1712,2583500.0,2052990.0
1713,9732500.0,8994000.0
1714,5602200.0,8934220.0
1715,17400.0,32280.0
1716,545500.0,1012920.0
1717,756900.0,631700.0
1718,843800.0,331840.0
1719,59900.0,82220.0
1720,918600.0,1160210.0
1721,52700.0,175410.0
1722,359800.0,493770.0
1723,11039300.0,4539410.0
1724,466000.0,739480.0
1725,84500.0,103700.0
1726,647600.0,1289440.0
1727,4989000.0,5337930.0
1728,4109300.0,3410530.0
1729,2113900.0,2590950.0
1730,1706100.0,2223880.0
1731,4729900.0,4911830.0
1732,1037200.0,1526160.0
1733,1919700.0,1845050.0
1734,961200.0,1312490.0
1735,970500.0,1950470.0
1736,101800.0,394560.0
1737,8286800.0,6247910.0
1738,6309600.0,6431880.0
1739,57600.0,61870.0
1740,2700600.0,1986680.0
1741,1549700.0,1068870.0
1742,4216200.0,7036130.0
1743,10079700.0,13964700.0
1744,1510900.0,2399890.0
1745,0.0,20.0
1746,369200.0,650280.0
1747,10218200.0,11920800.0
1748,1010900.0,832160.0
1749,456400.0,633700.0
1750,300.0,2590.0
1751,2893700.0,2474540.0
1752,68500.0,192850.0
1753,65900.0,63080.0
1754,12348900.0,14446950.0
1755,32500.0,56740.0
1756,9400.0,9590.0
1757,1285900.0,1858040.0
1758,4713400.0,4670170.0
1759,472800.0,493380.0
1760,37100.0,34570.0
1761,1346300.0,810460.0
1762,575300.0,889350.0
1763,2696800.0,3084350.0
1764,2991000.0,8168710.0
1765,11591200.0,10708380.0
1766,298600.0,803120.0
1767,7600.0,4060.0
1768,3446800.0,6716160.0
1769,3224600.0,4774250.0
1770,788600.0,780210.0
1771,112400.0,127350.0
1772,2006700.0,1097710.0
1773,4994000.0,4456560.0
1774,2580800.0,2740430.0
1775,790600.0,614620.0
1776,300.0,3240.0
1777,6245200.0,2973680.0
1778,1314600.0,1127100.0
1779,12244800.0,8266730.0
1780,974300.0,837830.0
1781,6769700.0,9516430.0
1782,37100.0,29770.0
1783,1117600.0,1701110.0
1784,1616300.0,2216760.0
1785,377400.0,488950.0
1786,8864400.0,9147390.0
1787,352100.0,243520.0
1788,3739200.0,4278590.0
1789,60500.0,95330.0
1790,1986700.0,2044160.0
1791,5427700.0,3947900.0
1792,263000.0,354420.0
1793,9102200.0,6630600.0
1794,9755200.0,6159430.0
1795,89800.0,99500.0
1796,312200.0,423410.0
1797,3900.0,6480.0
1798,1109800.0,2677930.0
1799,900.0,1490.0
1800,117300.0,137320.0
1801,8788900.0,12447260.0
1802,1738400.0,3001530.0
1803,13765200.0,6641100.0
1804,4366300.0,4873430.0
1805,866500.0,1040740.0
1806,1797800.0,1135720.0
1807,1594000.0,2010180.0
1808,4673200.0,4896630.0
1809,7331500.0,5552770.0
1810,3795700.0,5607920.0
1811,8189900.0,12996800.0
1812,2721600.0,1349850.0
1813,1407800.0,2844910.0
1814,2350400.0,1390280.0
1815,12900.0,3230.0
1816,649100.0,668260.0
1817,198300.0,132410.0
1818,8189700.0,3941920.0
1819,250900.0,104280.0
1820,94500.0,192850.0
1821,4130100.0,2082720.0
1822,0.0,1010.0
1823,553900.0,359290.0
1824,3796100.0,5757910.0
1825,1105200.0,2498560.0
1826,7985100.0,7061770.0
1827,2176900.0,4216600.0
1828,157800.0,108120.0
1829,68500.0,193380.0
1830,9148600.0,7199330.0
1831,671100.0,458160.0
1832,93800.0,190900.0
1833,1400.0,5850.0
1834,2968500.0,4339840.0
1835,1760600.0,3152550.0
1836,17649600.0,10217310.0
1837,168400.0,317190.0
1838,59900.0,132990.0
1839,2117900.0,1934580.0
1840,8063600.0,7043780.0
1841,4400.0,2620.0
1842,6587200.0,7243790.0
1843,219700.0,162530.0
1844,21034500.0,7872110.0
1845,1963700.0,2115620.0
1846,75900.0,158940.0
1847,248300.0,464880.0
1848,86200.0,57710.0
1849,2075900.0,2135930.0
1850,4459200.0,4789000.0
1851,8582800.0,7922780.0
1852,9065600.0,7168640.0
1853,1700.0,2280.0
1854,1500.0,1560.0
1855,1065700.0,1899540.0
1856,1222500.0,2545740.0
1857,3499000.0,3779450.0
1858,40500.0,45350.0
1859,96500.0,80430.0
1860,2308200.0,1931290.0
1861,2235400.0,3208010.0
1862,4038100.0,5286370.0
1863,879900.0,790120.0
1864,200.0,1610.0
1865,5465700.0,6027950.0
1866,2263900.0,2017110.0
1867,1207400.0,818300.0
1868,83800.0,119440.0
1869,216900.0,413580.0
1870,4552500.0,4139450.0
1871,190300.0,253500.0
1872,1517100.0,1771180.0
1873,1975500.0,1228510.0
1874,2914100.0,2817690.0
1875,248100.0,1201550.0
1876,212300.0,169240.0
1877,42500.0,74180.0
1878,500.0,1210.0
1879,113800.0,118390.0
1880,18261300.0,13050700.0
1881,1260600.0,1893690.0
1882,202300.0,133350.0
1883,5700.0,30110.0
1884,2752100.0,1488930.0
1885,404000.0,335500.0
1886,1529000.0,1278720.0
1887,5728500.0,14232260.0
1888,82500.0,67290.0
1889,300.0,0.0
1890,1409400.0,907850.0
1891,778800.0,936120.0
1892,30300.0,10670.0
1893,4314200.0,5722970.0
1894,2418300.0,2573690.0
1895,2032300.0,2471980.0
1896,330200.0,167230.0
1897,2861800.0,3221670.0
1898,1246400.0,1323900.0
1899,4300.0,99770.0
1900,4474000.0,6399960.0
1901,135200.0,204470.0
1902,200300.0,214560.0
1903,1300.0,7060.0
1904,2646700.0,3712350.0
1905,52500.0,109900.0
1906,3026500.0,4622390.0
1907,2392600.0,2404600.0
1908,811200.0,965130.0
1909,565500.0,1200530.0
1910,7199000.0,8809620.0
1911,12483700.0,10958100.0
1912,1634900.0,1385100.0
1913,1084700.0,930690.0
1914,2537200.0,2844880.0
1915,5024600.0,5550000.0
1916,16557600.0,14941730.0
1917,14086700.0,7704360.0
1918,2768900.0,3829640.0
1919,1676000.0,1786400.0
1920,277900.0,293420.0
1921,1191600.0,1611120.0
1922,219700.0,463660.0
1923,146800.0,331830.0
1924,5061800.0,5730580.0
1925,1652500.0,1580770.0
1926,1681300.0,1902570.0
1927,1786000.0,1459480.0
1928,1706800.0,1209080.0
1929,761000.0,146800.0
1930,1848400.0,2401820.0
1931,2212800.0,1108870.0
1932,1106800.0,1554070.0
1933,9476200.0,3827820.0
1934,355900.0,704860.0
1935,6424000.0,4464010.0
1936,476400.0,423620.0
1937,2298300.0,1682110.0
1938,8022900.0,7213020.0
1939,8794800.0,6820120.0
1940,10348000.0,11054940.0
1941,2223300.0,2116120.0
1942,9226800.0,7605900.0
1943,377500.0,433910.0
1944,866500.0,728840.0
1945,1803500.0,2532370.0
1946,1466700.0,1007520.0
1947,700.0,1230.0
1948,306200.0,408610.0
1949,1356800.0,1553170.0
1950,8537300.0,11344060.0
1951,1561200.0,1163180.0
1952,10675900.0,15515450.0
1953,599800.0,278320.0
1954,0.0,80.0
1955,2943300.0,2795370.0
1956,14417700.0,7518940.0
1957,500.0,410.0
1958,36500.0,55500.0
1959,22100.0,55280.0
1960,1851300.0,1745170.0
1961,1128300.0,1492520.0
1962,2231000.0,2305390.0
1963,9556100.0,11794320.0
1964,5204400.0,2650990.0
1965,7002300.0,7529440.0
1966,385500.0,781400.0
1967,1073600.0,1316120.0
1968,2990600.0,2910070.0
1969,1716800.0,1440860.0
1970,502600.0,720150.0
1971,6755000.0,11997080.0
1972,166400.0,186360.0
1973,343800.0,336120.0
1974,122400.0,179200.0
1975,1677100.0,2816780.0
1976,1493600.0,1721770.0
1977,119800.0,86070.0
1978,3590800.0,3929100.0
1979,5053600.0,3826030.0
1980,3949300.0,6722490.0
1981,1050600.0,1282320.0
1982,3419900.0,3937120.0
1983,700.0,700.0
1984,439400.0,653570.0
1985,304200.0,194960.0
1986,981000.0,1092270.0
1987,1819400.0,1890390.0
1988,1838700.0,1976020.0
1989,5687300.0,4106760.0
1990,644400.0,560550.0
1991,235100.0,967690.0
1992,28900.0,102980.0
1993,14300.0,42600.0
1994,16600.0,20220.0
1995,100400.0,82520.0
1996,372100.0,652120.0
1997,10543300.0,10831580.0
1998,5097200.0,2850880.0
1999,1825300.0,2542040.0
2000,10790300.0,7385540.0
2001,1331500.0,586240.0
2002,1082100.0,900210.0
2003,779000.0,806840.0
2004,7054600.0,10040820.0
2005,9369600.0,8657900.0
2006,1845300.0,6101410.0
2007,4115000.0,2863540.0
2008,3200.0,12470.0
2009,480800.0,828640.0
2010,6145600.0,10337110.0
2011,154000.0,515810.0
2012,213700.0,205670.0
2013,4825000.0,4846410.0
2014,1711400.0,2920900.0
2015,261500.0,936610.0
2016,4487400.0,4967650.0
2017,2977500.0,1610160.0
2018,0.0,110.0
2019,36500.0,43680.0
2020,2504300.0,2984100.0
2021,3456700.0,4639410.0
2022,36500.0,121590.0
2023,6769300.0,6161420.0
2024,20100.0,15360.0
2025,52500.0,41710.0
2026,235800.0,61530.0
2027,1331200.0,1310740.0
2028,9540500.0,12977050.0
2029,1373500.0,2094540.0
2030,974000.0,685800.0
2031,14968200.0,7353870.0
2032,200400.0,417300.0
2033,1042100.0,640730.0
2034,56500.0,32100.0
2035,4123900.0,3018080.0
2036,465400.0,417250.0
2037,1213100.0,2139040.0
2038,6103400.0,5525080.0
2039,13490600.0,7617350.0
2040,35228200.0,19875900.0
2041,13532100.0,12434280.0
2042,12835700.0,10307300.0
2043,94500.0,222290.0
2044,8500.0,6330.0
2045,1585300.0,1139810.0
2046,524200.0,939490.0
2047,3694700.0,3688920.0
2048,185300.0,89320.0
2049,600.0,13620.0
2050,888100.0,271460.0
2051,5684100.0,8720780.0
2052,2728300.0,2383900.0
2053,10400.0,4080.0
2054,9822000.0,8908880.0
2055,8402400.0,3824750.0
2056,289600.0,547440.0
2057,4000.0,8180.0
2058,7298000.0,5864010.0
2059,10039100.0,11660590.0
2060,9240400.0,6490680.0
2061,17800.0,7760.0
